@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a3096,"a4745,a4756",limitation de vitesses et autres sanctions,"['limitation', 'pays']",1,que les limitations de vitesses et autres sanctions soit plus souples et revus. voir dans les autres pays. arrêter de changer des panneaux qui nous coutent un bras à chaque fois. arreter de gaver les copains des copains.,limitation de vitesses et autres sanctions
a3097,"a4631,a4673,a4721,a4744,a4890",les parlemntaires,"['dépense', 'compte', 'chômage', 'frais', 'mandat']",1,"* calcul du supplément familial identique à celui de tous
* frais de mandat avec justification des dépenses qui ne peuvent être pour son propre compte, celui d'une association ou d'un parti politique
* assurance chômage identique à celle de tous",les parlemntaires
a3098,"a4593,a4747",la division ....,"['politique', 'citoyen']",1,"les politiques sont loin des exemples alors gilet jaunes et citoyens rassemblons nous autour des questions de fond meme si nous agissons différemment quant à la forme !
respectons nous et soyons humbles !",la division ....
a3099,"a4628,a4766,a4776,a4864,a4885,a4901,a4983,a5047",les taxes sur le carburant,"['taxe', 'carburant', 'argent', 'annulation', 'cice', 'entreprise', 'grandes entreprises', 'gaz']",1,"l'annulation de la ticpe sur les carburants et le gaz.
cette annulation peut être financée avec l'argent du cice qui ne favorise que les grandes entreprises.",les taxes sur le carburant
a3100,a4756,avortement,['pays'],1,"que l'avortement soit de plus clair et autorisé en cas de viol, etc même apres trois mois. qu'on ne soit pas obligé d'aller dans un autre pays pour le faire.",avortement
a3101,"a4692,a4942,a4959,a4978,a4982,a5044",pouvoir d'achat,"[""retraites sur l' inflation"", 'retraite', 'inflation', 'indexer les retraites', 'public', 'privé']",1,"-indexer les retraites sur l'inflation
-supprimer la csg
-augmenter les retraites
-calcul des retraites identiques pour le public comme le privé",pouvoir d'achat
a3102,"a4831,a5012",la fiscalité injuste,"['fiscalité', 'transaction']",1,"taxer les transactions financières supérieures à 2500€, par transaction.",la fiscalité injuste
a3103,"a4924,a4946,a4981,a5021",le présidentialisme qui est une confiscation de la démocratie,"['pouvoir', 'gouvernement', 'démocratie', 'parlement']",1,"abolir la monarchie présidentielle en instaurant un régime parlementaire stable dans lequel le gouvernement détient le pouvoir exécutif et est responsable devant le parlement, transférer le pouvoir de nomination au parlement",le présidentialisme qui est une confiscation de la démocratie
a3104,"a4634,a4675,a4800,a4986",la crainte de perdre son emploi si on se présente aux élections,"['droit', 'emploi', 'élection', 'accès']",1,"démocratiser l'accès aux responsabilités politiques en permettant à chacun de prendre un congé républicain, sans risque pour son emploi ou ses droits quels qu'ils soient, en vue de se présenter à des élections",la crainte de perdre son emploi si on se présente aux élections
a3105,"a4558,a4622,a4894,a5015,a5054",cout trop cher d' immobilier ministèriel parisien,"['transport', 'zone', 'activité', 'économie', 'cout']",1,"délocalisation de tout les ministères parisien vers des  zones régionales défavorisées pour optimiser les économies, apporter un gain d'activité sur ces zones et une meilleure compréhension des difficultés de transports.",cout trop cher d' immobilier ministèriel parisien
a3106,"a4718,a4781,a5043",recrutement par piston sans compétence,"['représentant', 'poste', 'personnel']",1,imposer un minimum d'expérience professionnelle avant d'intégrer un poste de cadre dans un secteur donné et d'associer réellement les représentants du personnels au recrutement,recrutement par piston sans compétence
a3107,"a4596,a4608,a4730",le racisme et ceux qui oublient qu'on est tous humains,"['racisme', 'peine', 'crime']",1,durcir les peines pour les propos racistes et les crimes racistes,le racisme et ceux qui oublient qu'on est tous humains
a3108,"a4601,a4660,a4917",la 5éme république (antidémocratique),"['proportionnelle intégrale', 'représentation', 'assemblée']",1,généraliser la représentation à la proportionnelle intégrale (dans toutes les assemblées),la 5éme république (antidémocratique)
a3109,"a4608,a4671,a4701,a4824",le racisme et l'islamophobie,"['racisme', 'égalité', 'loi', 'liberté']",1,garantir la liberté de conscience et l'égalité de toutes les options spirituelles devant la loi,le racisme et l'islamophobie
a3110,"a4847,a4862,a5051",salaires et avantages des hauts fonctionnaires,"['salaire', 'avantage', 'baisse']",1,baisse de ces salaires,salaires et avantages des hauts fonctionnaires
a3111,"a4854,a5060",l'extrême pauvreté des jeunes,"['jeune', 'rsa']",1,elargir le rsa à tous les jeunes de 18 à 25 ans,l'extrême pauvreté des jeunes
a3112,"a4622,a4711,a4841",le gaspillage de l'argent publique,"['gaspillage', 'économie', 'région']",1,"moins de régions devait entraîner des économies... c'est l'inverse, le mille-feuilles nous coûte encore plus cher. a quand la disparition des strates inutiles?",le gaspillage de l'argent publique
a3113,"a4692,a4935,a4942,a4960,a4992,a4996",revalorisation des retraites,"['augmentation', 'retraite', 'suppression', 'inflation', 'csg', 'revalorisation']",1,"les retraites doivent évoluées en fonction de l'inflation, au moins pour celle qui sont inférieur à 2500 €, suppression pour toutes les retraites de augmentation de la csg",revalorisation des retraites
a3114,"a4711,a4960,a5029",le gaspillage de l'argent publique,"['commission', 'gaspillage', 'suppression']",1,"suppression des commissions ""bidons"" ou alors que ceux qui veulent y participer le fassent bénévolement, sans rémunération!",le gaspillage de l'argent publique
a3115,"a4589,a4627,a4879,a4992",csg,"['csg', 'macron', 'mise en place', 'taux']",1,rétablir la csg au taux antérieur et rembourser les montants prélevés indûment par mr macron depuis la mise en place de ce taux depuis 2017 !,csg
a3116,"a4615,a4711,a4960",le gaspillage de l'argent publique,"['isf', 'gaspillage', 'suppression']",1,suppression de l'isf.,le gaspillage de l'argent publique
a3117,"a4666,a5056",pouvoir d'achat,"['tranche', 'imposition']",1,augmenter le nombre de tranches d'imposition pour plus d'équité.,pouvoir d'achat
a3118,"a4555,a4776,a4869,a4918,a4960",pouvoir d'achat,"['taxe', '', ""taxe d' habitation"", 'suppression', ""d' habitation""]",1,suppression de la taxe d'habitation pour tous.,pouvoir d'achat
a3119,"a4692,a4741,a4945",retraites,"['coût', 'retraite', 'coût de la vie']",1,aligner la retraite sur le coût de la vie,retraites
a3120,a4716,ifs,['justice'],1,retablir l'ifs pour plus de justice ficale,ifs
a3121,"a4645,a4674,a4743,a4776,a4855,a4926",les taxes sur le travail pour la protection sociale car cela pénalise les produits fabriqués en france et le commerce extérieur,"['taxe', 'france', 'produit', 'travail', 'impôt', 'tva']",1,financer la protection sociale par l’impôt ou/et la tva ou/et autre,les taxes sur le travail pour la protection sociale car cela pénalise les produits fabriqués en france et le commerce extérieur
a3122,"a4558,a4595,a4619,a4766,a4772,a4855,a4864,a4883,a5017",les privatisations,"['gestion', 'eau', 'transport', 'service', 'entreprise', 'gaz', 'privatisation', 'finance', 'impôt']",1,"re-nationaliser de toutes les entreprises qui gère les services que nous avons finance par nos impôts
electricité nucléaire et hydroélectrique , gestion de l'eau et du gaz , autoroute , sncf, transport en commun",les privatisations
a3123,"a4576,a4593,a4726,a4739,a4756",le système représentatif actuel,"['pays', 'système', 'ric', 'citoyen', 'sujet']",1,instaurer le ric en toute matière avec un minimum de 500 000 voix sur les sujets importants qui impactent la vie des citoyens et l'avenir du pays,le système représentatif actuel
a3124,"a4593,a4847",la baisse de natalité,"['citoyen', 'baisse']",1,"privilégier la natalité française pour ne pas perdre notre identité,
établir un programme d'aide financière pour inciter les naissances de citoyens de souche",la baisse de natalité
a3125,"a4591,a4671,a4735,a4879,a4946",ce gouvernement  d'usurpateurs,"['macron', 'gouvernement', 'loi', 'art', 'sénat']",1,"dissoudre l'assemblee et sénat , et  par l'art 68  demandes ecrire rar"" pour ceci  en incluant  les dérives hors loi de macron",ce gouvernement  d'usurpateurs
a3126,a4645,cour européenne des droits de l'homme,['france'],1,"la france doit être souveraine et n'a pas  se plier aux
ordres de cette institution",cour européenne des droits de l'homme
a3127,"a4692,a4741,a4945,a4982",le gel des retraites,"['coût de la vie', 'indexer les retraites', 'retraite', 'coût']",1,indexer les retraites sur le coût de la vie,le gel des retraites
a3128,"a4826,a4875,a5043",,"['fonction', 'chômeur', 'personnel']",1,"propose: augmentation de personnels dans les hopitaux cliniques et fonctions publiques et privés

solution: = moins de chômeurs",
a3129,a4879,macron,['macron'],1,degager macron,macron
a3130,"a4570,a4615,a4779,a4871,a4885,a4926",l'injustice fiscale,"['argent', 'travailleur', 'travail', 'isf', 'injustice', 'injustice fiscale']",1,de rétablir l'isf ou tout autre moyen de mieux repartir la richesse. sans les investisseurs pas de travail mais sans le travailleurs pas de richesse produite. il semble normal de faire ruisseler l'argent vers la force de production qui est aussi celle qui consomme.,l'injustice fiscale
a3131,"a4622,a4635,a4651,a4693,a4724,a4743,a4769",polution,"['kérosène', 'produit', 'gros pollueurs', 'avion', 'écologie', 'pollueur', 'économie']",1,"si nous ne pouvons pas taxer le kérosène, augmenter les billets d'avion, et taxer tous ces cargos qui nous amènent des produits qui vont nous faire crever et qui font mal à notre économie. pour les paquebots de croisière, augmenter les billets comme pour les avions et reverser pour l'écologie. ce sont les plus gros pollueurs!!!!",polution
a3132,"a4678,a4750,a4774,a4958",education,"['education', 'enfant', 'heure', 'école']",1,"ne pas rendre l'école obligatoire dès  3 ans ,ces enfants sont encore de grands bébé  qui ont besoin de dormir l'après-midi  au moins 2 bonnes heures.periscolaire le matin plus cantine plus périscolaire le soir c'est beaucoup de trop pour un enfant de 3ans",education
a3133,"a4591,a4658,a4917,a5021,a5053",parlementaires,"['assemblée', 'pouvoir', 'parlementaire', 'sénat', 'république']",1,supprimer l'indemnité des parlementaires régulièrement absents à l'assemblée et au sénat. remplacer le conseil constitutionnel par une haute cour de la république (indépendante du pouvoir),parlementaires
a3134,"a4596,a4625,a4756,a4861,a4999,a5020",le laxisme,"['nationalité française', ""pays d' origine"", 'peine', 'origine', 'nationalité', 'pays']",1,déchéance de la nationalité française pour les terroristes et délinquants bi nationaux et les renvoyer dans leur pays d'origine pour purger leur peine.,le laxisme
a3135,"a4766,a4935,a5051",les salaires,"['augmentation', 'entreprise', 'salaire']",1,"augmentation générale des salaires avec une augmentation forfaitaire pour les petits salaires.
limiter les salaires sur une échelle de 1 à 20, dans les entreprises privées",les salaires
a3136,"a4771,a4863",les politiciens,"['politicien', 'corruption']",1,"a chaque scandale de corruption, les hommes et partis politiques sont sanctionnés par une peine d'emprisonnement ferme",les politiciens
a3137,"a4692,a4942",retraite,"['retraite', 'inflation']",1,reindexation des retraités en fonction de l'inflation et  le versement des retraites de base le 1er de chaque mois au lieu du 10 du mois,retraite
a3138,"a4745,a4930",les limitations de vitesse,"['limitation', 'vitesse']",1,supprimer les limitation de vitesse sur l'autoroute,les limitations de vitesse
a3139,"a4581,a4729,a4894,a4926","notre dépendance au pétrole et énergies fossiles à payer au qatar, à la russie, etc et qui sabotent le climat","['énergie', 'zone', 'pétrole', 'travail']",1,"1 - transport : développer  très très vite l'autopartage, les trajets à plusieurs, le télétravail 
2 - habitat ; repenser l'habitat en plus rapproché des zones de travail et mutualiser les espaces verts et jardins entre voisins pour ne plus gaspiller la terre agricole","notre dépendance au pétrole et énergies fossiles à payer au qatar, à la russie, etc et qui sabotent le climat"
a3140,"a4766,a4818,a4871,a4902,a4939,a4954,a5051",l''injustice sociale,"['salaire', 'entreprise', 'statut', 'euro', 'monde', 'smic', 'injustice']",1,"d'abord fixer une échelle de salaire plus équitable au sein des entreprises 
1 seul smic de 10,75 euros net de l'heure soit 1500 euros par mois pour tout le monde au statut minimum et monter et 1 euro de plus de l'heure pour chaque échelon de plus jusqu'à  cadre",l''injustice sociale
