@node: #id_pdg,%+voisins,cause,motclef,type,content,label
a2067,"a40,a40,a53,a53,a103,a103,a120,a120,a177,a177,a218,a218,a367,a367,a614,a614,a837,a837,a840,a840,a985,a985,a1152,a1152,a1557,a1557,a1682,a1682,a1763,a1763,a1765,a1765,a1969,a1969,a2044,a2044,a2067,a2067,a2291,a2291,a2303,a2303,a2313,a2313,a2531,a2531,a2620,a2620,a2709,a2709,a2850,a2850,a2938,a2938,a2941,a2941,a3062,a3062,a3079,a3079,a3248,a3248,a3568,a3568,a4247,a4247,a4372,a4372",lutte chomage,"['taxation', 'chomage']",1,taxation des robots,lutte chomage
a2068,"a658,a658,a2068,a2068,a4206,a4206,a4272,a4272,a4275,a4275",cice,"['patron', 'actionnaire', 'emploi', 'cice', 'transition', 'transition écologique', 'impôt']",1,"réduire ou annuler le cice cadeau aux grands patrons qui devaient créer des emplois et investir dans la recherche la transition écologique, et en fait se gavent et gavent les actionnaires avec nos impôts...",cice
a2069,"a70,a70,a218,a218,a447,a447,a485,a485,a574,a574,a1409,a1409,a1586,a1586,a1785,a1785,a1907,a1907,a2069,a2069,a2153,a2153,a2202,a2202,a2286,a2286,a2493,a2493,a2495,a2495,a2723,a2723,a3002,a3002,a3006,a3006,a3041,a3041,a3191,a3191,a3233,a3233,a3446,a3446,a3812,a3812,a4311,a4311",les échelons administratifs,"['action', 'pouvoir', 'maire']",1,réorganiser les pouvoirs d'actions et de décisions entre les maires et le conseil régional,les échelons administratifs
a2070,"a159,a159,a190,a190,a536,a536,a675,a675,a831,a831,a1162,a1162,a1528,a1528,a1593,a1593,a2070,a2070,a3328,a3328,a3423,a3423,a3738,a3738,a4274,a4274",l'inégalité sociale,"['1500 €', 'entreprise', 'salaire']",1,"remonter le salaire minimum à 1500€, et plafonner les salaires des dirigeants d'entreprise à 15000€",l'inégalité sociale
a2071,"a164,a164,a384,a384,a420,a420,a430,a430,a607,a607,a1039,a1039,a1112,a1112,a1212,a1212,a1259,a1259,a1410,a1410,a1538,a1538,a1585,a1585,a1953,a1953,a1970,a1970,a2016,a2016,a2071,a2071,a2072,a2072,a2436,a2436,a2463,a2463,a2490,a2490,a2723,a2723,a2947,a2947,a2971,a2971,a3271,a3271,a3292,a3292,a3346,a3346,a3632,a3632,a4283,a4283,a4496,a4496",le centralisme,"['administration', 'zone', 'territoire']",1,décentralisation des administrations régionales vers des zones rurales pour contribuer l'aménagement du territoire.,le centralisme
a2072,"a124,a124,a170,a170,a316,a316,a354,a354,a533,a533,a566,a566,a752,a752,a900,a900,a1056,a1056,a1189,a1189,a1268,a1268,a1393,a1393,a1585,a1585,a1682,a1682,a1782,a1782,a1867,a1867,a1913,a1913,a2023,a2023,a2071,a2071,a2072,a2072,a2417,a2417,a2478,a2478,a2490,a2490,a2531,a2531,a2535,a2535,a2608,a2608,a2807,a2807,a2990,a2990,a3184,a3184,a3188,a3188,a3343,a3343,a3344,a3344,a3474,a3474,a3496,a3496,a3505,a3505,a3510,a3510,a3605,a3605,a3645,a3645,a3796,a3796,a3864,a3864,a4110,a4110,a4295,a4295,a4360,a4360,a4531,a4531",les déserts médicaux,['territoire'],1,créer des centres de soins pluridisciplinaires dans les territoires ruraux,les déserts médicaux
a2073,"a14,a14,a111,a111,a267,a267,a562,a562,a811,a811,a975,a975,a1601,a1601,a2073,a2073,a2624,a2624,a2758,a2758,a2924,a2924,a3304,a3304,a3450,a3450,a3889,a3889,a4031,a4031,a4112,a4112,a4133,a4133,a4155,a4155,a4296,a4296,a4313,a4313,a4394,a4394,a4403,a4403",biens publics,['biens'],1,transformer les bâtiments vides hors biens classés monuments historiques en logements sociaux,biens publics
a2074,"a297,a297,a306,a306,a1469,a1469,a1616,a1616,a1618,a1618,a1700,a1700,a1730,a1730,a1826,a1826,a2074,a2074,a2249,a2249,a2388,a2388,a2583,a2583,a2809,a2809,a2945,a2945,a2979,a2979,a3236,a3236,a3310,a3310,a3338,a3338,a3713,a3713,a3913,a3913,a4100,a4100,a4407,a4407",handicap,"['handicap', 'allocation', 'handicapé', 'smic']",1,cmu pour les handicapés de 2eme et 3ème catégories et l allocation a hauteur du smic,handicap
a2075,"a8,a8,a18,a18,a89,a89,a154,a154,a291,a291,a411,a411,a464,a464,a502,a502,a506,a506,a543,a543,a894,a894,a1122,a1122,a1630,a1630,a1632,a1632,a2075,a2075,a2112,a2112,a2368,a2368,a2403,a2403,a2419,a2419,a2487,a2487,a2576,a2576,a2937,a2937,a3810,a3810,a4212,a4212,a4500,a4500",pouvoir d'achat,['euro'],1,minimum vieillesse à 1200 euros par mois net,pouvoir d'achat
a2076,,impôt,"['revenu', 'impôt', 'salaire']",1,une première tranche pour les bas salaire et une tranche pour les hauts revenus,impôt
a2077,"a530,a530,a667,a667,a1019,a1019,a1326,a1326,a1459,a1459,a1607,a1607,a1744,a1744,a1854,a1854,a2077,a2077,a3013,a3013,a3582,a3582,a3672,a3672,a4310,a4310,a4492,a4492",immigration clandestine,"['regroupement', 'regroupement familial', 'politique', 'immigration', 'intégration', 'aide']",1,"aider l'afrique.
les politiques mondiaux doivent créer un plan marshal et contrôler les flux financiers d'aide. 
immigration choisie comme le canada, australie.
contrat d'intégration obligatoire limiter le regroupement familial.   reconduire les mineurs isolés chez eux.",immigration clandestine
a2078,"a205,a205,a469,a469,a481,a481,a2404,a2404,a3662,a3662,a3955,a3955",la non représentativité des élus,"['vote', 'sénat', 'élection', 'proportionnelle', 'représentativité', 'élu', 'proportionnelle intégrale', 'ric', 'référendum', 'peuple']",1,"instaurer la proportionnelle intégrale dans toutes les élections, y compris le sénat. en cas de blocage, se retourner vers le peuple par référendum (ric ou équivalent) ou sur vote par internet en temps réel.",la non représentativité des élus
a2079,"a1321,a1321,a2121,a2121,a3368,a3368,a3485,a3485,a4067,a4067",l europe,"['europe', 'contrôle', 'pays', 'politique']",1,"pas d'ingérence dans la politique intérieure de notre pays sauf pour le contrôle des budgets alloués. 
l'europe doit appliquer une politique migratoire ferme. 
elle ne doit pas désavantager les agriculteirs français.",l europe
a2080,"a139,a139,a710,a710,a760,a760,a800,a800,a818,a818,a886,a886,a1103,a1103,a1169,a1169,a1252,a1252,a1256,a1256,a1268,a1268,a1515,a1515,a1590,a1590,a1755,a1755,a1949,a1949,a2080,a2080,a2387,a2387,a2696,a2696,a2941,a2941,a2981,a2981,a3068,a3068,a3246,a3246,a3428,a3428,a3479,a3479,a3495,a3495,a3530,a3530,a3602,a3602,a3896,a3896,a4026,a4026,a4443,a4443,a4539,a4539",la ségrégation économique,"['ville', 'riche', 'pauvre']",1,imposer fermement le mélange des classes sociales et casser la réalité des riches dans le centre ville et les pauvres dans les banlieues.,la ségrégation économique
a2081,"a222,a222,a435,a435,a530,a530,a663,a663,a710,a710,a818,a818,a897,a897,a1115,a1115,a1155,a1155,a1268,a1268,a1539,a1539,a1607,a1607,a1755,a1755,a1987,a1987,a2081,a2081,a2696,a2696,a3068,a3068,a3225,a3225,a3249,a3249,a4044,a4044,a4100,a4100,a4310,a4310,a4443,a4443,a4448,a4448",l'intégration des immigrés,"['mixité', 'intégration', 'ville', 'immigré']",1,"mixité sociale et culturelle dans les villes, les grandes métropoles, comme bordeaux, y compris paris 16ième.",l'intégration des immigrés
a2082,,fiscalité,"['taxe', 'retraite', 'suppression', 'salaire', 'fiscalité', 'impôt']",1,suppression de toute taxe et impôts sur les retraites et salaires de moins de 1800€,fiscalité
a2083,"a68,a68,a70,a70,a187,a187,a236,a236,a354,a354,a363,a363,a431,a431,a574,a574,a654,a654,a922,a922,a1271,a1271,a1341,a1341,a1393,a1393,a1484,a1484,a1516,a1516,a1591,a1591,a1940,a1940,a2034,a2034,a2043,a2043,a2083,a2083,a2495,a2495,a2508,a2508,a2562,a2562,a2765,a2765,a2815,a2815,a2816,a2816,a2857,a2857,a2971,a2971,a3034,a3034,a3041,a3041,a3179,a3179,a3334,a3334,a3361,a3361,a3372,a3372,a4103,a4103,a4106,a4106,a4299,a4299,a4414,a4414,a4443,a4443",alimentaire,['commune'],1,"chaque commune doit posséder son jardin potager partagé, ses vergers",alimentaire
a2084,,l' onu,[],1,"ne pas nous imposer des traités qu'il faut appliquer.
pas d'ingérence dans notre politique intérieure.",l' onu
a2085,"a6,a6,a955,a955,a1140,a1140,a1319,a1319,a1957,a1957,a2037,a2037,a2085,a2085,a2309,a2309,a2464,a2464,a3068,a3068,a3282,a3282,a3404,a3404,a3538,a3538,a4330,a4330",politique,"['mise en place', 'assemblée']",1,constituante: mise en place d'une assemblée constituante,politique
a2086,"a920,a920",injustice fiscale,"['indemnité', 'parlementaire', 'député', 'injustice', 'injustice fiscale', 'frais']",1,"diminuer les indemnités parlementaires, sénatoriales, présidentielles et autres  (4000€ maxi mensuel)+rembourser les frais de gouvernance et parlementaires sur justificatifs avec un plafond de 6000€ annuel+a nnulation les rémunérations à vie des ex-gouvernants, députés, etc...",injustice fiscale
a2087,"a650,a650,a961,a961,a1082,a1082,a1221,a1221,a1648,a1648,a2087,a2087,a3034,a3034,a3152,a3152,a3361,a3361,a3411,a3411",le maintien du  département,"['annulation', 'département', 'ministre', 'de le peuple', 'région', 'peuple']",1,annulation. le maire informe le député qui est à la disposition du peuple. puis le député aux ministres. de ce fait annulation du département et de la région. c'est un vrai mille feuilles.,le maintien du  département
a2088,,injustice fiscale,"['entreprise', 'territoire', 'remboursement', 'impôts en france', 'injustice', 'injustice fiscale', 'impôt', 'aide', 'france']",1,obliger les entreprises et gafas installées sur le territoire français à payer leurs impôts en france et faire remboursement les entreprises les aides en cas de délocalisation,injustice fiscale
a2089,,la tva,"['produit', 'tva sur les produits', 'produits de première nécessité', 'produits de luxe', 'luxe', 'tva']",1,exonérer les produits de première nécessité de tva et augmenter en parallèle la tva sur les produits de luxe et les produits high tech qui ne sont pas d'une nécessité impérieuse de posséder,la tva
a2090,"a199,a199,a217,a217,a360,a360,a943,a943,a1042,a1042,a1149,a1149,a1247,a1247,a1841,a1841,a2090,a2090,a2792,a2792,a2946,a2946,a3120,a3120,a3340,a3340,a3366,a3366,a3690,a3690,a3719,a3719,a3825,a3825,a4000,a4000,a4366,a4366",les élus,"['fonction', 'justice', 'élu']",1,les élus condamnés par la justice doivent immédiatement quitter l'ensemble des fonctions exercées et être inéligible à vie,les élus
a2091,"a532,a532,a1014,a1014,a1247,a1247,a1317,a1317,a1437,a1437,a1589,a1589,a1695,a1695,a1995,a1995,a2091,a2091,a2238,a2238,a2446,a2446,a2665,a2665,a2707,a2707,a2989,a2989,a3044,a3044,a3190,a3190,a3421,a3421,a3843,a3843,a4091,a4091,a4158,a4158,a4208,a4208,a4413,a4413,a4437,a4437,a4474,a4474,a4482,a4482",alcool et stupéfiant,"['véhicule', 'système']",1,avoir un système de blocage de démarrage des véhicules en cas d'alcool ou de stupéfiant,alcool et stupéfiant
a2092,,revenu,"['pension', 'salaire', 'coût', 'revenu', 'smic', 'coût de la vie']",1,"réindexer tous les revenus sur le coût de la vie chaque année (salaires, smic, pensions,etc...)",revenu
a2093,"a2093,a2093,a2806,a2806",injustice fiscale,"['etat', 'remboursement', 'injustice', 'banque', 'injustice fiscale', 'aide']",1,remboursement par les banques des aides octroyées par l'etat,injustice fiscale
a2094,"a51,a51,a162,a162,a408,a408,a438,a438,a475,a475,a684,a684,a858,a858,a866,a866,a930,a930,a987,a987,a1123,a1123,a1210,a1210,a1228,a1228,a2094,a2094,a2148,a2148,a2300,a2300,a2363,a2363,a2757,a2757,a2835,a2835,a3637,a3637,a3681,a3681,a4008,a4008,a4460,a4460",institutions,"['vote', 'prise en compte', 'vote blanc', 'institution', 'age']",1,prise en compte du vote blanc et baisser l'age de vote à 16 ans,institutions
a2095,"a638,a638,a1358,a1358,a1993,a1993,a2041,a2041,a2095,a2095,a2516,a2516,a3193,a3193,a3717,a3717,a3732,a3732,a3810,a3810,a3838,a3838",industrialisation,"['eau', ""pouvoir d' achat"", 'chômage', 'isolation', 'construction', 'impôt', 'aide', 'économie', 'co 2']",1,"exemples isolation des locaux chauffe eau solaire obligatoires pour toutes constructions nouvelles 
planchers chauffants obligatoires pour toutes constructions nouvelles développer la filière hydrogène développer la filière de valorisation du co2 résultat: moins de chômage plus de pouvoir d’achat donc plus d’économie moins d’aides plus de rentrées d’impôts plus de rentrées de cotisations sociales",industrialisation
a2096,"a24,a24,a201,a201,a754,a754,a1629,a1629,a2096,a2096,a2173,a2173,a3459,a3459,a3581,a3581,a3587,a3587,a3742,a3742",retour à une monarchie?,"['article', 'avantage', 'gouvernement', 'parlement', 'peuple']",1,"pourquoi pas? lire l'article paru dans la croix sur les avantages d'un monarque qui s'identifie à un peuple, qui le rassemble et ne le divise pas comme c est le cas actuellement. qui assure la sérénité et la continuité, avec un gouvernement et un parlement élu.",retour à une monarchie?
a2097,"a238,a238,a249,a249,a569,a569,a621,a621,a1190,a1190,a1682,a1682,a2097,a2097,a3035,a3035,a3128,a3128,a3657,a3657,a4156,a4156,a4280,a4280",l'immigration non contrôlé,"['chômeur', 'immigration', 'pays']",1,mettre un quota en fonction des besoins comme le font d'autres pays. il faut déjà intégrer ceux qui sont présents. il y a déjà 6 millions de chômeurs.....,l'immigration non contrôlé
a2098,"a149,a149,a666,a666,a1401,a1401,a1568,a1568,a1975,a1975,a2098,a2098,a3366,a3366,a3825,a3825,a3871,a3871,a4259,a4259,a4407,a4407",le conjoint du président,"['fonction', 'président', 'voiture', 'budget', 'chauffeur', 'conjoint']",1,"le conjoint du président n' aucune légitimité donc pas de chauffeur, pas de voiture de fonction, pas de bureau, pas de budget, bref elle ou il ne doit bénéficier d'aucun argent public",le conjoint du président
a2099,"a203,a203,a255,a255,a338,a338,a442,a442,a546,a546,a627,a627,a700,a700,a724,a724,a1282,a1282,a1638,a1638,a1805,a1805,a1946,a1946,a2099,a2099,a2230,a2230,a2312,a2312,a2415,a2415,a2420,a2420,a2506,a2506,a2844,a2844,a3053,a3053,a3069,a3069,a3299,a3299,a3507,a3507,a3739,a3739,a3847,a3847,a3899,a3899,a3921,a3921,a3986,a3986,a4082,a4082,a4190,a4190,a4250,a4250,a4396,a4396,a4457,a4457",les parents,"['enfant', 'allocations familiales', 'parent']",1,"sanctionner les parents laissant leurs enfants trainés le soir en supprimant leurs allocations familiales, idem pour les parents maltraitant leurs enfants",les parents
a2100,"a97,a97,a344,a344,a595,a595,a901,a901,a925,a925,a1415,a1415,a1546,a1546,a1802,a1802,a1898,a1898,a2100,a2100,a2320,a2320,a2408,a2408,a2521,a2521,a2673,a2673,a2676,a2676,a2798,a2798,a3255,a3255,a3380,a3380,a3665,a3665,a3743,a3743,a3814,a3814,a4012,a4012,a4139,a4139",l'euro,"['monnaie', 'économie', 'état']",1,"un débat sur l'euro comme monnaie commune pour des états qui ont des économies différentes.
l'euro n'est-il pas la cause de l’appauvrissement des peuples ?",l'euro
a2101,"a117,a117,a185,a185,a214,a214,a770,a770,a1032,a1032,a1362,a1362,a1512,a1512,a1552,a1552,a1583,a1583,a2101,a2101,a2309,a2309,a2318,a2318,a2408,a2408,a2544,a2544,a2683,a2683,a2731,a2731,a2885,a2885,a3761,a3761,a4072,a4072,a4521,a4521",fraude fiscale,"['fraude fiscale', 'france']",1,embauche de controleurs du fisc pour récupérer les 100 millards de fraude fiscale en france...,fraude fiscale
a2102,"a210,a210,a215,a215,a1136,a1136,a1138,a1138,a2102,a2102,a3465,a3465,a3884,a3884,a3886,a3886,a3889,a3889,a4324,a4324,a4325,a4325,a4326,a4326,a4329,a4329",état et démocratie,"['droit', 'respect', 'état et démocratie', 'démocratie', 'etat']",1,exiger le respect par l'etat du droit international,état et démocratie
a2103,"a229,a229,a563,a563,a991,a991,a1166,a1166,a1197,a1197,a1367,a1367,a1909,a1909,a1981,a1981,a2103,a2103,a2165,a2165,a2947,a2947,a3595,a3595,a4019,a4019,a4353,a4353",enseignement,['enseignant'],1,enseignants mieux payes ; plus nombreux et mieux formés,enseignement
a2104,"a118,a118,a1195,a1195,a1347,a1347,a2104,a2104,a2464,a2464",l’accaparement des richesses par une minorité,"['mise en place', 'richesse', 'entreprise', 'produit']",1,"la mise en place d’une nouvelle éthique du capitalisme : 
- établissement d’une charte à faire respecter aux entreprises par une législation et surtout par le boycott populaire organisé des produits des entreprises qui ne s’y soumettraient pas.",l’accaparement des richesses par une minorité
a2105,"a541,a541,a913,a913,a1048,a1048,a1374,a1374,a1439,a1439,a1731,a1731,a1797,a1797,a2105,a2105,a2509,a2509,a3541,a3541,a4311,a4311",les économies du gouvernement,"['commission', 'compte', 'argent', 'cour des comptes', 'gouvernement', 'économie']",1,tout les ans la cour des comptes mets en évidences les aberrations du fonctionnement du gouvernement l'argent qui part à tout les étages des commissions qui servent à rien passer un coup de plumeau pour dépoussiérer des personnes qui ne servent plus à rien,les économies du gouvernement
a2106,"a108,a108,a896,a896,a1883,a1883,a2025,a2025,a2106,a2106,a2383,a2383,a4491,a4491",la fiscalité française,"['fiscalité', 'monde', 'président']",1,"faire participer riches et ultra riches substantiellement pendant  3 ans pour permettre au président de la rép. d'étudier une fiscalité tres juste.  proposition faite par le pdg de ""voyageurs du monde"" à periscope (sur lci en déc)",la fiscalité française
a2107,"a339,a339,a583,a583,a613,a613,a923,a923,a1773,a1773,a2107,a2107,a2160,a2160,a2307,a2307,a2817,a2817,a3142,a3142",allocation caf : ars,"['transport', 'caf', 'enfant', 'aide']",1,"alloc de rentrée scolaire somme dédiée à l'enfant. aide allouée sur présentation facture (abonnement transport, vêtements, chaussures fournitures scolaires°",allocation caf : ars
a2108,"a50,a50,a110,a110,a797,a797,a973,a973,a1463,a1463,a2108,a2108,a2615,a2615,a2737,a2737,a3285,a3285,a4398,a4398,a4419,a4419,a4438,a4438",impots,"['impot', 'information', 'impôt', 'citoyen']",1,"communiquer, à chaque citoyen lors de la déclaration annuelle , une information en clair et en milliards d'euro de l'utilisation de nos impôts",impots
a2109,"a480,a480,a817,a817,a863,a863,a1463,a1463,a1808,a1808,a2050,a2050,a2109,a2109,a2327,a2327,a3224,a3224,a3403,a3403,a4309,a4309",abattement fiscal des journalistes,"['journaliste', 'suppression']",1,suppression totale de cette niche fiscale,abattement fiscal des journalistes
a2110,"a294,a294,a1281,a1281,a1935,a1935,a2110,a2110,a2259,a2259,a2517,a2517,a2535,a2535,a2605,a2605,a2698,a2698,a2709,a2709,a2979,a2979,a3047,a3047,a3085,a3085,a3211,a3211,a3296,a3296,a4127,a4127,a4478,a4478",salaire trop faible,"['augmentation', 'ressource', 'salaire']",1,augmentation des ressources pour qu'il reste de quoi vivre un minima,salaire trop faible
a2111,"a400,a400,a752,a752,a849,a849,a1016,a1016,a1293,a1293,a1294,a1294,a1364,a1364,a1562,a1562,a1755,a1755,a2111,a2111,a2271,a2271,a2314,a2314,a3146,a3146,a3166,a3166,a3294,a3294,a3363,a3363,a3653,a3653,a4184,a4184,a4480,a4480",cice,"['cice', 'employé', 'tpe', 'pme', 'application']",1,"limiter l'application du cice, jusqu'à une taille moyenne (ca, nb employés, ...)  à définir, des tpe/pme",cice
a2112,"a8,a8,a18,a18,a154,a154,a506,a506,a543,a543,a669,a669,a786,a786,a1122,a1122,a1231,a1231,a1632,a1632,a1776,a1776,a2075,a2075,a2112,a2112,a2359,a2359,a2368,a2368,a2419,a2419,a2487,a2487,a2600,a2600,a3156,a3156,a3774,a3774,a4212,a4212",pouvoir d'achat,"['smic', 'euro']",1,augmenter le smic de 200 euros,pouvoir d'achat
