@node: #id_pdg,%+voisins,cause,label,type,shape,content
a2432,"a90,a90,a91,a91,a848,a848,a1068,a1068,a1402,a1402,a1895,a1895,a2431,a2431,a2432,a2432,a3084,a3084",justice fiscale,justice fiscale,1,square,rétablir l'isf
a2433,"a2433,a2433",retraite,retraite,1,square,indexations des retraites
a2434,,l'oligarchie qui ne sert que l'intérêt des plus riches,l'oligarchie qui ne sert que l'intérêt des plus riches,1,square,"une meilleure répartition des richesses, taxer les 1% des plus riches, démocratie participative et représentative,le ric en toutes matières et la proportionnelle à 100%, supprimer les taxes sur les produits de première nécessité,"
a2435,"a2435,a2435",démocratie,démocratie,1,square,faire en sorte que la cours des comptes ait un véritable pouvoir pour obliger le gouvernement à respecter les préconisations. de nombreuses économies en vues. pour une fois qu'il y a un service qui sert à quelque chose
a2436,"a1788,a1788,a2436,a2436,a3334,a3334",les dépenses publiques dans le domaine informatique,les dépenses publiques dans le domaine informatique,1,square,obliger les administrations à n'utiliser que des logiciels libres
a2437,"a2437,a2437,a4483,a4483",la loi fillon,la loi fillon,1,square,"la loi fillon est un calcul compliqué qui exonère les entreprises sur les bas salaires. 
demande : la conserver mais la calculer à l'envers. plus l'entreprise paie, plus elle a d'aide. ou moins elle paie, moins elle a d'aide..?"
a2438,"a1994,a1994,a2438,a2438,a2787,a2787,a3006,a3006",probité environnementale du gouvernement,probité environnementale du gouvernement,1,square,réduction du nombre de personnels et véhicules affecté au déplacement d'un représentant de l'état
a2439,"a941,a941,a1005,a1005,a1914,a1914,a2163,a2163,a2439,a2439,a2844,a2844",rendre plus juste les successions,rendre plus juste les successions,1,square,réduction frais de succession pour les successions inférieur a 200 000 € et augmentation pour les succession supérieur à 1 000 000 €
a2440,"a515,a515,a1994,a1994,a2440,a2440,a2675,a2675",probité du gouvernement,probité du gouvernement,1,square,"respect des règles du code de la route ( vitesse, stop, feu rouge) par l'ensemble des cortèges des représentants de l'état."
a2441,"a970,a970,a1311,a1311,a2441,a2441,a2961,a2961,a4356,a4356",les politiques,les politiques,1,square,"une 6ème république... tout simplement, sur les bases du ric"
a2442,"a403,a403,a458,a458,a1088,a1088,a1157,a1157,a2442,a2442",la 5eme république,la 5eme république,1,square,écrire une nouvelle constitution
a2443,"a949,a949,a1604,a1604,a2443,a2443,a4238,a4238",transition écologique,transition écologique,1,square,"retour au label bio français (ab) et non à celui de l'europe qui laisse notamment passer des ogm.
interdiction pour les importations d'utiliser le label bio si elles ne répondent pas aux exigences du label bio français"
a2444,"a2048,a2048,a2444,a2444",suppression de la pension de réversion par la carsat,suppression de la pension de réversion par la carsat,1,square,"que les reversions ne soient pas soumis à un barème dicté par l'état, mais que ce soit un droit acquis"
a2445,"a2445,a2445",argent public,argent public,1,square,"avoir une transparence de toutes les dépenses public, consultable sur un cite internet. (salaires, note de frais, budget, primes, commissions, régions etc...) pour retrouver une confiance dans les élus."
a2446,"a2446,a2446,a2795,a2795,a4270,a4270",transition écologique,transition écologique,1,square,"ne pas sanctionner les utilisateurs de véhicules de plus de 10 ans , mais laissez ces véhicules s'éteindront  de eux même en une deux décennies .."
a2447,,retraites,retraites,1,square,"remettre l'indexation des retraites sur le coût de la vie , retraite minimum 1000 € pour une personne seule et 2000 € pour un couple ."
a2448,"a2399,a2399,a2448,a2448,a4254,a4254",les taxes,les taxes,1,square,"supprimer les taxes sur les produits de 1ère nécéssité comme l'electricité et le gaz, une tva à 5;5% et pas de taxes"
a2449,"a488,a488,a774,a774,a2449,a2449,a4062,a4062",le ric,le ric,1,square,"jamais sur les sujets de société déjà votés, peine de mort ivg ou mariage pour tous"
a2450,"a674,a674,a714,a714,a1021,a1021,a1575,a1575,a1845,a1845,a1852,a1852,a1905,a1905,a2450,a2450,a2765,a2765,a2994,a2994,a3159,a3159,a3385,a3385,a3789,a3789,a4288,a4288,a4420,a4420",les 80km/h,les 80km/h,1,square,non au retour à 90 km/h
a2451,"a186,a186,a2451,a2451,a2913,a2913,a3837,a3837,a4150,a4150",elus,elus,1,square,baisser  le nombre de députés à 300
a2452,,la trop grande différence des salaires entre riches et classes populaire et moyennes,la trop grande différence des salaires entre riches et classes populaire et moyennes,1,square,baisser le taux de tva sur les produits de première nécessité et augmenter les taux sur les produits de luxe.
a2453,"a2453,a2453",le telethon,le telethon,1,square,"je pense qu’en l’on devrait prélever un pourcentage sur les personnes qui gagnent beaucoup d’argent .
seuil à définir 
1% par exemple.enfin. à définir ..
pour la recherche car cela ’ est essentiel
nous avons l’argent pour allé dansl’espace ,mais pas pour soigner le smaladies orphelines.."
a2454,"a2454,a2454,a3971,a3971",les dépenses de nos élus,les dépenses de nos élus,1,square,"réduire leurs salaires qui augmenteraient jusqu'à un seuil limité en fonction de leurs résultats, plus de retraites chapeau, des frais limités à 30 euros par jours! pas de coiffeurs payés et autres avantages !"
a2455,"a1312,a1312,a2455,a2455,a2993,a2993",les problèmes écologiques,les problèmes écologiques,1,square,"taxer immédiatement tous les gros pollueurs , créer en urgence des éoliennes en mer et des champs de panneaux photovoltaïques et financer la recherche pour le recyclage des déchets"
a2456,"a52,a52,a621,a621,a2456,a2456",l'immigration incontrôlée,l'immigration incontrôlée,1,square,"renvoyer les clandestins qui n'ont rien à faire sur le sol français.
remplacer le droit du sol par le droit du sang.
préférer aider les français plutôt que les étrangers."
a2457,"a221,a221,a2457,a2457",climat,climat,1,square,encourager les poses de panneaux photovoltaïques francais qualifiés et labellisés français  avec plus de clarté sur les fournisseurs d énergie sur le rachat du kwh excedent et sa propre consommation
a2458,"a1818,a1818,a2256,a2256,a2458,a2458",education,education,1,square,redonner leur rôle premier aux inspecteurs d'académie qui doivent pouvoir inspecter sans prévenir pour voir si les programmes scolaires sont bien suivis.
a2459,"a184,a184,a271,a271,a592,a592,a696,a696,a1432,a1432,a1514,a1514,a1904,a1904,a2157,a2157,a2353,a2353,a2459,a2459,a2622,a2622,a2630,a2630,a3272,a3272,a3494,a3494,a3662,a3662,a4302,a4302",représentativité,représentativité,1,square,référendum initiative citoyen
a2460,"a639,a639,a1836,a1836,a2073,a2073,a2277,a2277,a2460,a2460,a3192,a3192,a3667,a3667,a3889,a3889,a4316,a4316",écologie,écologie,1,square,tout bâtiment publique doit être autonome énergiquement
a2461,"a2461,a2461",quand on es en invalidité interdit de travailler on ne le choisit pas,quand on es en invalidité interdit de travailler on ne le choisit pas,1,square,une allocation handicapée au smic
a2462,"a1518,a1518,a2462,a2462",politiques,politiques,1,square,obligation pour les députés d être présent à l’assemblée.ne pas pouvoir s ´abstenir lors d un vote et le vote des députés doit être en fonction des convictions et non de son étiquette politique.
a2463,"a430,a430,a657,a657,a1192,a1192,a2016,a2016,a2036,a2036,a2071,a2071,a2072,a2072,a2119,a2119,a2463,a2463,a3528,a3528,a3728,a3728",disparition des administrations en zone rurale,disparition des administrations en zone rurale,1,square,réouverture des services administratifs en zone rurale
a2464,"a455,a455,a515,a515,a765,a765,a1494,a1494,a2464,a2464,a2675,a2675",code de la route,code de la route,1,square,"10) mise en place d'un fichier infractions/accidents pour les conducteurs, les bons conducteurs doivent être moins sanctionnés à infractions égales."
a2465,"a339,a339,a1039,a1039,a1082,a1082,a1295,a1295,a1812,a1812,a2034,a2034,a2165,a2165,a2465,a2465,a2965,a2965,a4267,a4267",education,education,1,square,mettre en place des ateliers citoyens au sein de l'ecole primaire colleges lycées
a2466,"a442,a442,a756,a756,a2466,a2466",etat,etat,1,square,créer une autorité indépendante chargée d'appliquer les recommandations de la cours des comptes.
a2467,"a126,a126,a641,a641,a1559,a1559,a2467,a2467,a3176,a3176,a3921,a3921,a4418,a4418",maison retraite publique,maison retraite publique,1,square,manque personnel
a2468,"a2468,a2468,a4198,a4198",prix carburant,prix carburant,1,square,instaurer prime déplacement  pour travail
a2469,"a105,a105,a213,a213,a1095,a1095,a1488,a1488,a2092,a2092,a2469,a2469,a3091,a3091,a3773,a3773",retraite,retraite,1,square,réindexer les retraites
a2470,"a2470,a2470",l'hypocrisie de nos politiques.,l'hypocrisie de nos politiques.,1,square,"mettre en place un pacte social, signé par tous nouvel élus (en commençant par le président)après chaque élection qui précise sur quelles propositions il a été élus et qui s'engage à mi-mandat de quitter ses fonctions immédiatement si au moins 40% de promesses ne sont pas réalisées."
a2471,"a300,a300,a880,a880,a2471,a2471","la constitution européenne imposée aux français,malgré leur refus par referendum","la constitution européenne imposée aux français,malgré leur refus par referendum",1,square,déclarer illegitime  cette constitution européenne et rendre à notre pays sa souveraineté
a2472,"a2472,a2472",l'immigration clandestine,l'immigration clandestine,1,square,"de reconduire tous les clandestins et d'arrêter de leur allouer toutes sortes d""'allocations etc que macron lui même a chiffré à 2 milliards. il y a des 6 millions de français au chômage, des sdf en masse, des retraités qui gagnent moins qu'un migrant illégal."
a2473,"a2473,a2473,a3200,a3200,a3477,a3477",immoralité des politiques,immoralité des politiques,1,square,"tout comme bon nombre de métiers comme les sapeurs pompiers, assistante maternelle ou personnel d'une crèche, je propose que pour avoir une fonction politique, chaque personne devra avoir un casier judiciaire vierge."
a2474,"a2474,a2474",depense d'etat,depense d'etat,1,square,"que la commission de la cour des compte soit un réel contre pouvoir de bercy.
obligation par l’exécutif de prendre en compte son rapport."
a2475,"a2475,a2475,a3324,a3324,a3935,a3935",les grandes entreprises,les grandes entreprises,1,square,pourquoi n’existe t-il pas une loi pour interdire les entreprises bénéficiaires de délocaliser ?
a2476,"a575,a575,a1367,a1367,a1991,a1991,a2476,a2476,a3361,a3361,a4217,a4217",la complexité administrative,la complexité administrative,1,square,"repenser, simplifier au maximum les différentes aides sociales"
a2477,"a2477,a2477,a3728,a3728",chômage,chômage,1,square,droit à la formation pour tous dans les métiers qui recrutent et aide pour pouvoir acquérir un logement en cas de mobilité
a2478,"a654,a654,a2478,a2478,a2853,a2853,a4228,a4228",transports,transports,1,square,favoriser le transport collectif sur tout le territoire
a2479,"a2479,a2479,a3593,a3593",organisation des régions,organisation des régions,1,square,"région, département, communauté de communes,  communes, canton... stop au millefeuille, stop aux doublons, redonner le pouvoir aux maires et aux citoyens (des assemblées citoyennes dans chaque commune qui ne soient pas uniquement consultatives) supprimer l'adhésion obligatoire aux communautés de communes..."
a2480,"a2480,a2480,a2867,a2867",la vente du patrimoine de la france,la vente du patrimoine de la france,1,square,"soumettre au débat à l'assemblée et suivi d'un référendum ou soumis à une assemblée citoyenne toute vente du patrimoine français (française des jeux, gestion autoroutes, barrages hydroélectriques, etc..)"
a2481,"a2350,a2350,a2481,a2481",depense d'etat,depense d'etat,1,square,"limiter, comme promis par le 1er ministre en avril 2018, la rémunération publique en dessous de celle du chef de l’état, suite à la proposition de loi du député fabien di filippo."
a2482,"a929,a929,a1948,a1948,a2379,a2379,a2482,a2482",tarifs fixés par l'état,tarifs fixés par l'état,1,square,fixer un tarif maximum pour tous les prestataires relevant du service public ou assimilés comme auto-ecoles; transports ; assurances..etc..
